===============================================================================
Id,000001.XSHE,len,datetime,open,high,low,close,volume,openinterest,000001.XSHE,len,datetime,open,high,low,close,volume,openinterest,RSIMACDMultiTF,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,BuySell,len,buy,sell,DataTrades,len,000001.XSHE,000001.XSHE
267,000001.XSHE,267,2019-02-11 23:59:59.999989,1301.77,1317.04,1288.84,1317.04,682569.0,0.0,000001.XSHE,267,2019-02-11 23:59:59.999989,1301.77,1317.04,1288.84,1317.04,682569.0,0.0,RSIMACDMultiTF,267,737101.9999999999,Broker,267,39650.05000000016,961578.0500000002,BuySell,267,,,BuySell,267,,,DataTrades,267,,
268,000001.XSHE,268,2019-02-12 23:59:59.999989,1315.87,1328.79,1295.89,1314.69,817051.0,0.0,000001.XSHE,268,2019-02-12 23:59:59.999989,1315.87,1328.79,1295.89,1314.69,817051.0,0.0,RSIMACDMultiTF,268,737102.9999999999,Broker,268,39650.05000000016,959933.0500000002,BuySell,268,,,BuySell,268,,,DataTrades,268,,
269,000001.XSHE,269,2019-02-13 23:59:59.999989,1314.69,1340.54,1306.47,1337.01,968070.0,0.0,000001.XSHE,269,2019-02-13 23:59:59.999989,1314.69,1340.54,1306.47,1337.01,968070.0,0.0,RSIMACDMultiTF,269,737103.9999999999,Broker,269,39650.05000000016,975557.0500000002,BuySell,269,,,BuySell,269,,,DataTrades,269,,
270,000001.XSHE,270,2019-02-14 23:59:59.999989,1327.61,1331.14,1314.69,1321.74,739808.0,0.0,000001.XSHE,270,2019-02-14 23:59:59.999989,1327.61,1331.14,1314.69,1321.74,739808.0,0.0,RSIMACDMultiTF,270,737104.9999999999,Broker,270,39650.05000000016,964868.0500000002,BuySell,270,,,BuySell,270,,,DataTrades,270,,
271,000001.XSHE,271,2019-02-15 23:59:59.999989,1319.39,1319.39,1280.62,1286.49,936374.0,0.0,000001.XSHE,271,2019-02-15 23:59:59.999989,1319.39,1319.39,1280.62,1286.49,936374.0,0.0,RSIMACDMultiTF,271,737105.9999999999,Broker,271,39650.05000000016,940193.0500000002,BuySell,271,,,BuySell,271,,,DataTrades,271,,
272,000001.XSHE,272,2019-02-18 23:59:59.999989,1298.24,1334.66,1297.07,1334.66,1068639.0,0.0,000001.XSHE,272,2019-02-18 23:59:59.999989,1298.24,1334.66,1297.07,1334.66,1068639.0,0.0,RSIMACDMultiTF,272,737108.9999999999,Broker,272,39650.05000000016,973912.0500000002,BuySell,272,,,BuySell,272,,,DataTrades,272,,
273,000001.XSHE,273,2019-02-19 23:59:59.999989,1334.66,1365.21,1320.57,1324.09,1081712.0,0.0,000001.XSHE,273,2019-02-19 23:59:59.999989,1334.66,1365.21,1320.57,1324.09,1081712.0,0.0,RSIMACDMultiTF,273,737109.9999999999,Broker,273,39650.05000000016,966513.0500000002,BuySell,273,,,BuySell,273,,,DataTrades,273,,
274,000001.XSHE,274,2019-02-20 23:59:59.999989,1331.14,1354.64,1321.74,1340.54,708694.0,0.0,000001.XSHE,274,2019-02-20 23:59:59.999989,1331.14,1354.64,1321.74,1340.54,708694.0,0.0,RSIMACDMultiTF,274,737110.9999999999,Broker,274,39650.05000000016,978028.0500000002,BuySell,274,,,BuySell,274,,,DataTrades,274,,
275,000001.XSHE,275,2019-02-21 23:59:59.999989,1337.01,1356.99,1325.26,1334.66,641977.0,0.0,000001.XSHE,275,2019-02-21 23:59:59.999989,1337.01,1356.99,1325.26,1334.66,641977.0,0.0,RSIMACDMultiTF,275,737111.9999999999,Broker,275,39650.05000000016,973912.0500000002,BuySell,275,,,BuySell,275,,,DataTrades,275,,
276,000001.XSHE,276,2019-02-22 23:59:59.999989,1333.49,1359.34,1309.99,1355.81,1007803.0,0.0,000001.XSHE,276,2019-02-22 23:59:59.999989,1333.49,1359.34,1309.99,1355.81,1007803.0,0.0,RSIMACDMultiTF,276,737112.9999999999,Broker,276,39650.05000000016,988717.0500000002,BuySell,276,,,BuySell,276,,,DataTrades,276,,
277,000001.XSHE,277,2019-02-25 23:59:59.999989,1374.61,1485.05,1359.34,1474.47,2404446.0,0.0,000001.XSHE,277,2019-02-25 23:59:59.999989,1374.61,1485.05,1359.34,1474.47,2404446.0,0.0,RSIMACDMultiTF,277,737115.9999999999,Broker,277,39650.05000000016,1071779.0500000003,BuySell,277,,,BuySell,277,,,DataTrades,277,,
278,000001.XSHE,278,2019-02-26 23:59:59.999989,1474.47,1476.82,1427.48,1433.35,1717235.0,0.0,000001.XSHE,278,2019-02-26 23:59:59.999989,1474.47,1476.82,1427.48,1433.35,1717235.0,0.0,RSIMACDMultiTF,278,737116.9999999999,Broker,278,39650.05000000016,1042995.05,BuySell,278,,,BuySell,278,,,DataTrades,278,,
279,000001.XSHE,279,2019-02-27 23:59:59.999989,1438.05,1487.4,1427.48,1456.85,1684439.0,0.0,000001.XSHE,279,2019-02-27 23:59:59.999989,1438.05,1487.4,1427.48,1456.85,1684439.0,0.0,RSIMACDMultiTF,279,737117.9999999999,Broker,279,39650.05000000016,1059445.05,BuySell,279,,,BuySell,279,,,DataTrades,279,,
280,000001.XSHE,280,2019-02-28 23:59:59.999989,1461.55,1481.52,1441.58,1452.15,947416.0,0.0,000001.XSHE,280,2019-02-28 23:59:59.999989,1461.55,1481.52,1441.58,1452.15,947416.0,0.0,RSIMACDMultiTF,280,737118.9999999999,Broker,280,39650.05000000016,1056155.0500000003,BuySell,280,,,BuySell,280,,,DataTrades,280,,
281,000001.XSHE,281,2019-03-01 23:59:59.999989,1466.25,1501.5,1433.35,1499.15,1457748.0,0.0,000001.XSHE,281,2019-03-01 23:59:59.999989,1466.25,1501.5,1433.35,1499.15,1457748.0,0.0,RSIMACDMultiTF,281,737119.9999999999,Broker,281,39650.05000000016,1089055.0500000003,BuySell,281,,,BuySell,281,,,DataTrades,281,,
282,000001.XSHE,282,2019-03-04 23:59:59.999989,1492.1,1571.99,1482.7,1526.17,2091133.0,0.0,000001.XSHE,282,2019-03-04 23:59:59.999989,1492.1,1571.99,1482.7,1526.17,2091133.0,0.0,RSIMACDMultiTF,282,737122.9999999999,Broker,282,39650.05000000016,1107969.0500000003,BuySell,282,,,BuySell,282,,,DataTrades,282,,
283,000001.XSHE,283,2019-03-05 23:59:59.999989,1516.77,1561.42,1508.55,1534.39,1198780.0,0.0,000001.XSHE,283,2019-03-05 23:59:59.999989,1516.77,1561.42,1508.55,1534.39,1198780.0,0.0,RSIMACDMultiTF,283,737123.9999999999,Broker,283,39650.05000000016,1113723.0500000003,BuySell,283,,,BuySell,283,,,DataTrades,283,,
284,000001.XSHE,284,2019-03-06 23:59:59.999989,1534.39,1544.97,1508.55,1536.74,1060330.0,0.0,000001.XSHE,284,2019-03-06 23:59:59.999989,1534.39,1544.97,1508.55,1536.74,1060330.0,0.0,RSIMACDMultiTF,284,737124.9999999999,Broker,284,39650.05000000016,1115368.0500000003,BuySell,284,,,BuySell,284,,,DataTrades,284,,
285,000001.XSHE,285,2019-03-07 23:59:59.999989,1534.39,1534.39,1474.47,1496.8,1516799.0,0.0,000001.XSHE,285,2019-03-07 23:59:59.999989,1534.39,1534.39,1474.47,1496.8,1516799.0,0.0,RSIMACDMultiTF,285,737125.9999999999,Broker,285,39650.05000000016,1087410.0500000003,BuySell,285,,,BuySell,285,,,DataTrades,285,,
286,000001.XSHE,286,2019-03-08 23:59:59.999989,1467.43,1492.1,1439.23,1445.1,1513484.0,0.0,000001.XSHE,286,2019-03-08 23:59:59.999989,1467.43,1492.1,1439.23,1445.1,1513484.0,0.0,RSIMACDMultiTF,286,737126.9999999999,Broker,286,1061582.1500000001,1061582.1500000001,BuySell,286,,1514.4814999999999,BuySell,286,,,DataTrades,286,221720.09999999995,
287,000001.XSHE,287,2019-03-11 23:59:59.999989,1445.1,1467.43,1415.73,1447.45,985335.0,0.0,000001.XSHE,287,2019-03-11 23:59:59.999989,1445.1,1467.43,1415.73,1447.45,985335.0,0.0,RSIMACDMultiTF,287,737129.9999999999,Broker,287,1061582.1500000001,1061582.1500000001,BuySell,287,,,BuySell,287,,,DataTrades,287,,
288,000001.XSHE,288,2019-03-12 23:59:59.999989,1467.43,1485.05,1438.05,1452.15,1201650.0,0.0,000001.XSHE,288,2019-03-12 23:59:59.999989,1467.43,1485.05,1438.05,1452.15,1201650.0,0.0,RSIMACDMultiTF,288,737130.9999999999,Broker,288,1061582.1500000001,1061582.1500000001,BuySell,288,,,BuySell,288,,,DataTrades,288,,
289,000001.XSHE,289,2019-03-13 23:59:59.999989,1449.8,1474.47,1425.13,1453.33,1080474.0,0.0,000001.XSHE,289,2019-03-13 23:59:59.999989,1449.8,1474.47,1425.13,1453.33,1080474.0,0.0,RSIMACDMultiTF,289,737131.9999999999,Broker,289,1061582.1500000001,1061582.1500000001,BuySell,289,,,BuySell,289,,,DataTrades,289,,
290,000001.XSHE,290,2019-03-14 23:59:59.999989,1448.63,1482.7,1441.58,1460.38,900065.0,0.0,000001.XSHE,290,2019-03-14 23:59:59.999989,1448.63,1482.7,1441.58,1460.38,900065.0,0.0,RSIMACDMultiTF,290,737132.9999999999,Broker,290,1061582.1500000001,1061582.1500000001,BuySell,290,,,BuySell,290,,,DataTrades,290,,
291,000001.XSHE,291,2019-03-15 23:59:59.999989,1449.8,1489.75,1449.8,1468.6,889798.0,0.0,000001.XSHE,291,2019-03-15 23:59:59.999989,1449.8,1489.75,1449.8,1468.6,889798.0,0.0,RSIMACDMultiTF,291,737133.9999999999,Broker,291,1061582.1500000001,1061582.1500000001,BuySell,291,,,BuySell,291,,,DataTrades,291,,
292,000001.XSHE,292,2019-03-18 23:59:59.999989,1472.12,1520.29,1447.45,1516.77,1265197.0,0.0,000001.XSHE,292,2019-03-18 23:59:59.999989,1472.12,1520.29,1447.45,1516.77,1265197.0,0.0,RSIMACDMultiTF,292,737136.9999999999,Broker,292,1061582.1500000001,1061582.1500000001,BuySell,292,,,BuySell,292,,,DataTrades,292,,
293,000001.XSHE,293,2019-03-19 23:59:59.999989,1517.94,1520.29,1481.52,1502.67,814718.0,0.0,000001.XSHE,293,2019-03-19 23:59:59.999989,1517.94,1520.29,1481.52,1502.67,814718.0,0.0,RSIMACDMultiTF,293,737137.9999999999,Broker,293,1061582.1500000001,1061582.1500000001,BuySell,293,,,BuySell,293,,,DataTrades,293,,
294,000001.XSHE,294,2019-03-20 23:59:59.999989,1489.75,1513.25,1482.7,1497.97,791567.0,0.0,000001.XSHE,294,2019-03-20 23:59:59.999989,1489.75,1513.25,1482.7,1497.97,791567.0,0.0,RSIMACDMultiTF,294,737138.9999999999,Broker,294,1061582.1500000001,1061582.1500000001,BuySell,294,,,BuySell,294,,,DataTrades,294,,
295,000001.XSHE,295,2019-03-21 23:59:59.999989,1500.32,1503.85,1478.0,1490.92,732109.0,0.0,000001.XSHE,295,2019-03-21 23:59:59.999989,1500.32,1503.85,1478.0,1490.92,732109.0,0.0,RSIMACDMultiTF,295,737139.9999999999,Broker,295,1061582.1500000001,1061582.1500000001,BuySell,295,,,BuySell,295,,,DataTrades,295,,
296,000001.XSHE,296,2019-03-22 23:59:59.999989,1490.92,1496.8,1468.6,1479.17,607298.0,0.0,000001.XSHE,296,2019-03-22 23:59:59.999989,1490.92,1496.8,1468.6,1479.17,607298.0,0.0,RSIMACDMultiTF,296,737140.9999999999,Broker,296,1061582.1500000001,1061582.1500000001,BuySell,296,,,BuySell,296,,,DataTrades,296,,
297,000001.XSHE,297,2019-03-25 23:59:59.999989,1456.85,1456.85,1421.6,1422.78,1004259.0,0.0,000001.XSHE,297,2019-03-25 23:59:59.999989,1456.85,1456.85,1421.6,1422.78,1004259.0,0.0,RSIMACDMultiTF,297,737143.9999999999,Broker,297,1061582.1500000001,1061582.1500000001,BuySell,297,,,BuySell,297,,,DataTrades,297,,
298,000001.XSHE,298,2019-03-26 23:59:59.999989,1436.88,1443.93,1411.03,1421.6,796161.0,0.0,000001.XSHE,298,2019-03-26 23:59:59.999989,1436.88,1443.93,1411.03,1421.6,796161.0,0.0,RSIMACDMultiTF,298,737144.9999999999,Broker,298,1061582.1500000001,1061582.1500000001,BuySell,298,,,BuySell,298,,,DataTrades,298,,
299,000001.XSHE,299,2019-03-27 23:59:59.999989,1438.05,1465.08,1431.0,1454.5,785465.0,0.0,000001.XSHE,299,2019-03-27 23:59:59.999989,1438.05,1465.08,1431.0,1454.5,785465.0,0.0,RSIMACDMultiTF,299,737145.9999999999,Broker,299,1061582.1500000001,1061582.1500000001,BuySell,299,,,BuySell,299,,,DataTrades,299,,
300,000001.XSHE,300,2019-03-28 23:59:59.999989,1446.28,1446.28,1421.6,1435.7,623440.0,0.0,000001.XSHE,300,2019-03-28 23:59:59.999989,1446.28,1446.28,1421.6,1435.7,623440.0,0.0,RSIMACDMultiTF,300,737146.9999999999,Broker,300,1061582.1500000001,1061582.1500000001,BuySell,300,,,BuySell,300,,,DataTrades,300,,
301,000001.XSHE,301,2019-03-29 23:59:59.999989,1440.4,1506.2,1434.53,1506.2,1421002.0,0.0,000001.XSHE,301,2019-03-29 23:59:59.999989,1440.4,1506.2,1434.53,1506.2,1421002.0,0.0,RSIMACDMultiTF,301,737147.9999999999,Broker,301,1061582.1500000001,1061582.1500000001,BuySell,301,,,BuySell,301,,,DataTrades,301,,
302,000001.XSHE,302,2019-04-01 23:59:59.999989,1507.37,1591.96,1507.37,1548.49,1660937.0,0.0,000001.XSHE,302,2019-04-01 23:59:59.999989,1507.37,1591.96,1507.37,1548.49,1660937.0,0.0,RSIMACDMultiTF,302,737150.9999999999,Broker,302,1061582.1500000001,1061582.1500000001,BuySell,302,,,BuySell,302,,,DataTrades,302,,
303,000001.XSHE,303,2019-04-02 23:59:59.999989,1560.24,1583.74,1554.37,1569.64,936593.0,0.0,000001.XSHE,303,2019-04-02 23:59:59.999989,1560.24,1583.74,1554.37,1569.64,936593.0,0.0,RSIMACDMultiTF,303,737151.9999999999,Broker,303,1061582.1500000001,1061582.1500000001,BuySell,303,,,BuySell,303,,,DataTrades,303,,
304,000001.XSHE,304,2019-04-03 23:59:59.999989,1552.02,1580.21,1544.97,1579.04,674891.0,0.0,000001.XSHE,304,2019-04-03 23:59:59.999989,1552.02,1580.21,1544.97,1579.04,674891.0,0.0,RSIMACDMultiTF,304,737152.9999999999,Broker,304,1061582.1500000001,1061582.1500000001,BuySell,304,,,BuySell,304,,,DataTrades,304,,
305,000001.XSHE,305,2019-04-04 23:59:59.999989,1577.86,1644.83,1577.86,1628.38,1731551.0,0.0,000001.XSHE,305,2019-04-04 23:59:59.999989,1577.86,1644.83,1577.86,1628.38,1731551.0,0.0,RSIMACDMultiTF,305,737153.9999999999,Broker,305,1061582.1500000001,1061582.1500000001,BuySell,305,,,BuySell,305,,,DataTrades,305,,
306,000001.XSHE,306,2019-04-08 23:59:59.999989,1633.08,1695.35,1611.94,1640.13,1483706.0,0.0,000001.XSHE,306,2019-04-08 23:59:59.999989,1633.08,1695.35,1611.94,1640.13,1483706.0,0.0,RSIMACDMultiTF,306,737157.9999999999,Broker,306,1061582.1500000001,1061582.1500000001,BuySell,306,,,BuySell,306,,,DataTrades,306,,
307,000001.XSHE,307,2019-04-09 23:59:59.999989,1629.56,1642.48,1615.46,1622.51,665032.0,0.0,000001.XSHE,307,2019-04-09 23:59:59.999989,1629.56,1642.48,1615.46,1622.51,665032.0,0.0,RSIMACDMultiTF,307,737158.9999999999,Broker,307,1061582.1500000001,1061582.1500000001,BuySell,307,,,BuySell,307,,,DataTrades,307,,
308,000001.XSHE,308,2019-04-10 23:59:59.999989,1615.46,1630.73,1574.34,1613.11,806155.0,0.0,000001.XSHE,308,2019-04-10 23:59:59.999989,1615.46,1630.73,1574.34,1613.11,806155.0,0.0,RSIMACDMultiTF,308,737159.9999999999,Broker,308,1061582.1500000001,1061582.1500000001,BuySell,308,,,BuySell,308,,,DataTrades,308,,
309,000001.XSHE,309,2019-04-11 23:59:59.999989,1613.11,1640.13,1584.91,1590.79,557807.0,0.0,000001.XSHE,309,2019-04-11 23:59:59.999989,1613.11,1640.13,1584.91,1590.79,557807.0,0.0,RSIMACDMultiTF,309,737160.9999999999,Broker,309,1061582.1500000001,1061582.1500000001,BuySell,309,,,BuySell,309,,,DataTrades,309,,
310,000001.XSHE,310,2019-04-12 23:59:59.999989,1584.91,1596.66,1552.02,1576.69,659067.0,0.0,000001.XSHE,310,2019-04-12 23:59:59.999989,1584.91,1596.66,1552.02,1576.69,659067.0,0.0,RSIMACDMultiTF,310,737161.9999999999,Broker,310,1061582.1500000001,1061582.1500000001,BuySell,310,,,BuySell,310,,,DataTrades,310,,
311,000001.XSHE,311,2019-04-15 23:59:59.999989,1611.94,1655.41,1604.89,1608.41,1305572.0,0.0,000001.XSHE,311,2019-04-15 23:59:59.999989,1611.94,1655.41,1604.89,1608.41,1305572.0,0.0,RSIMACDMultiTF,311,737164.9999999999,Broker,311,1061582.1500000001,1061582.1500000001,BuySell,311,,,BuySell,311,,,DataTrades,311,,
312,000001.XSHE,312,2019-04-16 23:59:59.999989,1606.06,1712.98,1591.96,1712.98,2025207.0,0.0,000001.XSHE,312,2019-04-16 23:59:59.999989,1606.06,1712.98,1591.96,1712.98,2025207.0,0.0,RSIMACDMultiTF,312,737165.9999999999,Broker,312,1061582.1500000001,1061582.1500000001,BuySell,312,,,BuySell,312,,,DataTrades,312,,
313,000001.XSHE,313,2019-04-17 23:59:59.999989,1694.18,1714.15,1671.85,1685.95,854649.0,0.0,000001.XSHE,313,2019-04-17 23:59:59.999989,1694.18,1714.15,1671.85,1685.95,854649.0,0.0,RSIMACDMultiTF,313,737166.9999999999,Broker,313,1061582.1500000001,1061582.1500000001,BuySell,313,,,BuySell,313,,,DataTrades,313,,
314,000001.XSHE,314,2019-04-18 23:59:59.999989,1680.08,1688.3,1657.76,1684.78,431572.0,0.0,000001.XSHE,314,2019-04-18 23:59:59.999989,1680.08,1688.3,1657.76,1684.78,431572.0,0.0,RSIMACDMultiTF,314,737167.9999999999,Broker,314,1061582.1500000001,1061582.1500000001,BuySell,314,,,BuySell,314,,,DataTrades,314,,
315,000001.XSHE,315,2019-04-19 23:59:59.999989,1697.7,1738.82,1680.08,1730.6,1060565.0,0.0,000001.XSHE,315,2019-04-19 23:59:59.999989,1697.7,1738.82,1680.08,1730.6,1060565.0,0.0,RSIMACDMultiTF,315,737168.9999999999,Broker,315,1061582.1500000001,1061582.1500000001,BuySell,315,,,BuySell,315,,,DataTrades,315,,
316,000001.XSHE,316,2019-04-22 23:59:59.999989,1715.32,1743.52,1654.23,1662.46,1125454.0,0.0,000001.XSHE,316,2019-04-22 23:59:59.999989,1715.32,1743.52,1654.23,1662.46,1125454.0,0.0,RSIMACDMultiTF,316,737171.9999999999,Broker,316,1061582.1500000001,1061582.1500000001,BuySell,316,,,BuySell,316,,,DataTrades,316,,
317,000001.XSHE,317,2019-04-23 23:59:59.999989,1656.58,1668.33,1641.31,1653.06,800667.0,0.0,000001.XSHE,317,2019-04-23 23:59:59.999989,1656.58,1668.33,1641.31,1653.06,800667.0,0.0,RSIMACDMultiTF,317,737172.9999999999,Broker,317,1061582.1500000001,1061582.1500000001,BuySell,317,,,BuySell,317,,,DataTrades,317,,
318,000001.XSHE,318,2019-04-24 23:59:59.999989,1697.7,1715.32,1663.63,1696.53,1659509.0,0.0,000001.XSHE,318,2019-04-24 23:59:59.999989,1697.7,1715.32,1663.63,1696.53,1659509.0,0.0,RSIMACDMultiTF,318,737173.9999999999,Broker,318,1061582.1500000001,1061582.1500000001,BuySell,318,,,BuySell,318,,,DataTrades,318,,
319,000001.XSHE,319,2019-04-25 23:59:59.999989,1689.48,1720.02,1660.11,1660.11,946034.0,0.0,000001.XSHE,319,2019-04-25 23:59:59.999989,1689.48,1720.02,1660.11,1660.11,946034.0,0.0,RSIMACDMultiTF,319,737174.9999999999,Broker,319,1061582.1500000001,1061582.1500000001,BuySell,319,,,BuySell,319,,,DataTrades,319,,
320,000001.XSHE,320,2019-04-26 23:59:59.999989,1654.23,1674.2,1609.59,1620.16,859170.0,0.0,000001.XSHE,320,2019-04-26 23:59:59.999989,1654.23,1674.2,1609.59,1620.16,859170.0,0.0,RSIMACDMultiTF,320,737175.9999999999,Broker,320,1061582.1500000001,1061582.1500000001,BuySell,320,,,BuySell,320,,,DataTrades,320,,
321,000001.XSHE,321,2019-04-29 23:59:59.999989,1633.08,1683.6,1628.38,1656.58,877277.0,0.0,000001.XSHE,321,2019-04-29 23:59:59.999989,1633.08,1683.6,1628.38,1656.58,877277.0,0.0,RSIMACDMultiTF,321,737178.9999999999,Broker,321,1061582.1500000001,1061582.1500000001,BuySell,321,,,BuySell,321,,,DataTrades,321,,
322,000001.XSHE,322,2019-04-30 23:59:59.999989,1643.66,1650.71,1596.66,1627.21,950370.0,0.0,000001.XSHE,322,2019-04-30 23:59:59.999989,1643.66,1650.71,1596.66,1627.21,950370.0,0.0,RSIMACDMultiTF,322,737179.9999999999,Broker,322,1061582.1500000001,1061582.1500000001,BuySell,322,,,BuySell,322,,,DataTrades,322,,
323,000001.XSHE,323,2019-05-06 23:59:59.999989,1539.09,1568.46,1493.27,1512.07,1794794.0,0.0,000001.XSHE,323,2019-05-06 23:59:59.999989,1539.09,1568.46,1493.27,1512.07,1794794.0,0.0,RSIMACDMultiTF,323,737185.9999999999,Broker,323,1061582.1500000001,1061582.1500000001,BuySell,323,,,BuySell,323,,,DataTrades,323,,
324,000001.XSHE,324,2019-05-07 23:59:59.999989,1530.87,1537.92,1494.45,1521.47,912994.0,0.0,000001.XSHE,324,2019-05-07 23:59:59.999989,1530.87,1537.92,1494.45,1521.47,912994.0,0.0,RSIMACDMultiTF,324,737186.9999999999,Broker,324,1061582.1500000001,1061582.1500000001,BuySell,324,,,BuySell,324,,,DataTrades,324,,
325,000001.XSHE,325,2019-05-08 23:59:59.999989,1494.45,1516.77,1468.6,1480.35,830256.0,0.0,000001.XSHE,325,2019-05-08 23:59:59.999989,1494.45,1516.77,1468.6,1480.35,830256.0,0.0,RSIMACDMultiTF,325,737187.9999999999,Broker,325,1061582.1500000001,1061582.1500000001,BuySell,325,,,BuySell,325,,,DataTrades,325,,
326,000001.XSHE,326,2019-05-09 23:59:59.999989,1470.95,1478.0,1415.73,1428.65,1325371.0,0.0,000001.XSHE,326,2019-05-09 23:59:59.999989,1470.95,1478.0,1415.73,1428.65,1325371.0,0.0,RSIMACDMultiTF,326,737188.9999999999,Broker,326,1061582.1500000001,1061582.1500000001,BuySell,326,,,BuySell,326,,,DataTrades,326,,
327,000001.XSHE,327,2019-05-10 23:59:59.999989,1449.8,1497.97,1421.6,1489.75,1014911.0,0.0,000001.XSHE,327,2019-05-10 23:59:59.999989,1449.8,1497.97,1421.6,1489.75,1014911.0,0.0,RSIMACDMultiTF,327,737189.9999999999,Broker,327,1061582.1500000001,1061582.1500000001,BuySell,327,,,BuySell,327,,,DataTrades,327,,
328,000001.XSHE,328,2019-05-13 23:59:59.999989,1448.63,1473.3,1436.88,1445.1,631484.0,0.0,000001.XSHE,328,2019-05-13 23:59:59.999989,1448.63,1473.3,1436.88,1445.1,631484.0,0.0,RSIMACDMultiTF,328,737192.9999999999,Broker,328,1061582.1500000001,1061582.1500000001,BuySell,328,,,BuySell,328,,,DataTrades,328,,
329,000001.XSHE,329,2019-05-14 23:59:59.999989,1433.35,1497.97,1428.65,1467.43,1006569.0,0.0,000001.XSHE,329,2019-05-14 23:59:59.999989,1433.35,1497.97,1428.65,1467.43,1006569.0,0.0,RSIMACDMultiTF,329,737193.9999999999,Broker,329,1061582.1500000001,1061582.1500000001,BuySell,329,,,BuySell,329,,,DataTrades,329,,
330,000001.XSHE,330,2019-05-15 23:59:59.999989,1478.0,1540.27,1476.82,1517.94,939661.0,0.0,000001.XSHE,330,2019-05-15 23:59:59.999989,1478.0,1540.27,1476.82,1517.94,939661.0,0.0,RSIMACDMultiTF,330,737194.9999999999,Broker,330,1061582.1500000001,1061582.1500000001,BuySell,330,,,BuySell,330,,,DataTrades,330,,
331,000001.XSHE,331,2019-05-16 23:59:59.999989,1519.12,1526.17,1501.5,1509.72,540397.0,0.0,000001.XSHE,331,2019-05-16 23:59:59.999989,1519.12,1526.17,1501.5,1509.72,540397.0,0.0,RSIMACDMultiTF,331,737195.9999999999,Broker,331,1061582.1500000001,1061582.1500000001,BuySell,331,,,BuySell,331,,,DataTrades,331,,
332,000001.XSHE,332,2019-05-17 23:59:59.999989,1517.94,1519.12,1452.15,1461.55,821361.0,0.0,000001.XSHE,332,2019-05-17 23:59:59.999989,1517.94,1519.12,1452.15,1461.55,821361.0,0.0,RSIMACDMultiTF,332,737196.9999999999,Broker,332,1061582.1500000001,1061582.1500000001,BuySell,332,,,BuySell,332,,,DataTrades,332,,
333,000001.XSHE,333,2019-05-20 23:59:59.999989,1450.98,1473.3,1439.23,1454.5,669375.0,0.0,000001.XSHE,333,2019-05-20 23:59:59.999989,1450.98,1473.3,1439.23,1454.5,669375.0,0.0,RSIMACDMultiTF,333,737199.9999999999,Broker,333,1061582.1500000001,1061582.1500000001,BuySell,333,,,BuySell,333,,,DataTrades,333,,
334,000001.XSHE,334,2019-05-21 23:59:59.999989,1456.85,1495.62,1452.15,1475.65,622370.0,0.0,000001.XSHE,334,2019-05-21 23:59:59.999989,1456.85,1495.62,1452.15,1475.65,622370.0,0.0,RSIMACDMultiTF,334,737200.9999999999,Broker,334,1061582.1500000001,1061582.1500000001,BuySell,334,,,BuySell,334,,,DataTrades,334,,
335,000001.XSHE,335,2019-05-22 23:59:59.999989,1476.82,1476.82,1447.45,1456.85,430879.0,0.0,000001.XSHE,335,2019-05-22 23:59:59.999989,1476.82,1476.82,1447.45,1456.85,430879.0,0.0,RSIMACDMultiTF,335,737201.9999999999,Broker,335,1061582.1500000001,1061582.1500000001,BuySell,335,,,BuySell,335,,,DataTrades,335,,
336,000001.XSHE,336,2019-05-23 23:59:59.999989,1438.05,1459.2,1426.3,1443.93,567595.0,0.0,000001.XSHE,336,2019-05-23 23:59:59.999989,1438.05,1459.2,1426.3,1443.93,567595.0,0.0,RSIMACDMultiTF,336,737202.9999999999,Broker,336,1061582.1500000001,1061582.1500000001,BuySell,336,,,BuySell,336,,,DataTrades,336,,
337,000001.XSHE,337,2019-05-24 23:59:59.999989,1450.98,1462.73,1446.28,1450.98,421767.0,0.0,000001.XSHE,337,2019-05-24 23:59:59.999989,1450.98,1462.73,1446.28,1450.98,421767.0,0.0,RSIMACDMultiTF,337,737203.9999999999,Broker,337,1061582.1500000001,1061582.1500000001,BuySell,337,,,BuySell,337,,,DataTrades,337,,
