===============================================================================
Id,000012.XSHE,len,datetime,open,high,low,close,volume,openinterest,,len,datetime,open,high,low,close,volume,openinterest,PivotMultiTF,len,datetime,LinesCoupler_6,len,p,s1,s2,r1,r2,Broker,len,cash,value,BuySell,len,buy,sell,BuySell,len,buy,sell,DataTrades,len,000012.XSHE,
211,000012.XSHE,211,2018-11-14 23:59:59.999989,127.48,128.62,125.19,125.47,577421.0,0.0,,10,2018-10-31 23:59:59.999989,138.62,139.19,109.75,119.76,4885898.0,0.0,PivotMultiTF,211,737012.9999999999,LinesCoupler_6,211,122.89999999999999,106.60999999999999,93.46,136.04999999999998,152.33999999999997,Broker,211,934934.4999999999,934934.4999999999,BuySell,211,,,BuySell,10,,,DataTrades,211,,
212,000012.XSHE,212,2018-11-15 23:59:59.999989,126.05,127.48,125.19,127.48,333377.0,0.0,,10,2018-10-31 23:59:59.999989,138.62,139.19,109.75,119.76,4885898.0,0.0,PivotMultiTF,212,737013.9999999999,LinesCoupler_6,212,122.89999999999999,106.60999999999999,93.46,136.04999999999998,152.33999999999997,Broker,212,934934.4999999999,934934.4999999999,BuySell,212,,,BuySell,10,,,DataTrades,212,,
213,000012.XSHE,213,2018-11-16 23:59:59.999989,128.05,130.05,126.62,128.33,484713.0,0.0,,10,2018-10-31 23:59:59.999989,138.62,139.19,109.75,119.76,4885898.0,0.0,PivotMultiTF,213,737014.9999999999,LinesCoupler_6,213,122.89999999999999,106.60999999999999,93.46,136.04999999999998,152.33999999999997,Broker,213,934934.4999999999,934934.4999999999,BuySell,213,,,BuySell,10,,,DataTrades,213,,
214,000012.XSHE,214,2018-11-19 23:59:59.999989,128.33,133.19,127.48,133.19,648432.0,0.0,,10,2018-10-31 23:59:59.999989,138.62,139.19,109.75,119.76,4885898.0,0.0,PivotMultiTF,214,737017.9999999999,LinesCoupler_6,214,122.89999999999999,106.60999999999999,93.46,136.04999999999998,152.33999999999997,Broker,214,934934.4999999999,934934.4999999999,BuySell,214,,,BuySell,10,,,DataTrades,214,,
215,000012.XSHE,215,2018-11-20 23:59:59.999989,131.48,131.48,125.76,126.05,709174.0,0.0,,10,2018-10-31 23:59:59.999989,138.62,139.19,109.75,119.76,4885898.0,0.0,PivotMultiTF,215,737018.9999999999,LinesCoupler_6,215,122.89999999999999,106.60999999999999,93.46,136.04999999999998,152.33999999999997,Broker,215,934934.4999999999,934934.4999999999,BuySell,215,,,BuySell,10,,,DataTrades,215,,
216,000012.XSHE,216,2018-11-21 23:59:59.999989,124.62,127.48,123.47,127.19,364508.0,0.0,,10,2018-10-31 23:59:59.999989,138.62,139.19,109.75,119.76,4885898.0,0.0,PivotMultiTF,216,737019.9999999999,LinesCoupler_6,216,122.89999999999999,106.60999999999999,93.46,136.04999999999998,152.33999999999997,Broker,216,934934.4999999999,934934.4999999999,BuySell,216,,,BuySell,10,,,DataTrades,216,,
217,000012.XSHE,217,2018-11-22 23:59:59.999989,127.19,127.48,125.47,126.05,265531.0,0.0,,10,2018-10-31 23:59:59.999989,138.62,139.19,109.75,119.76,4885898.0,0.0,PivotMultiTF,217,737020.9999999999,LinesCoupler_6,217,122.89999999999999,106.60999999999999,93.46,136.04999999999998,152.33999999999997,Broker,217,934934.4999999999,934934.4999999999,BuySell,217,,,BuySell,10,,,DataTrades,217,,
218,000012.XSHE,218,2018-11-23 23:59:59.999989,126.05,126.62,119.76,120.04,431479.0,0.0,,10,2018-10-31 23:59:59.999989,138.62,139.19,109.75,119.76,4885898.0,0.0,PivotMultiTF,218,737021.9999999999,LinesCoupler_6,218,122.89999999999999,106.60999999999999,93.46,136.04999999999998,152.33999999999997,Broker,218,934934.4999999999,934934.4999999999,BuySell,218,,,BuySell,10,,,DataTrades,218,,
219,000012.XSHE,219,2018-11-26 23:59:59.999989,119.76,122.05,119.47,120.04,183562.0,0.0,,10,2018-10-31 23:59:59.999989,138.62,139.19,109.75,119.76,4885898.0,0.0,PivotMultiTF,219,737024.9999999999,LinesCoupler_6,219,122.89999999999999,106.60999999999999,93.46,136.04999999999998,152.33999999999997,Broker,219,934934.4999999999,934934.4999999999,BuySell,219,,,BuySell,10,,,DataTrades,219,,
220,000012.XSHE,220,2018-11-27 23:59:59.999989,120.62,122.33,120.33,121.19,186102.0,0.0,,10,2018-10-31 23:59:59.999989,138.62,139.19,109.75,119.76,4885898.0,0.0,PivotMultiTF,220,737025.9999999999,LinesCoupler_6,220,122.89999999999999,106.60999999999999,93.46,136.04999999999998,152.33999999999997,Broker,220,934934.4999999999,934934.4999999999,BuySell,220,,,BuySell,10,,,DataTrades,220,,
221,000012.XSHE,221,2018-11-28 23:59:59.999989,121.47,123.47,119.47,122.62,246220.0,0.0,,10,2018-10-31 23:59:59.999989,138.62,139.19,109.75,119.76,4885898.0,0.0,PivotMultiTF,221,737026.9999999999,LinesCoupler_6,221,122.89999999999999,106.60999999999999,93.46,136.04999999999998,152.33999999999997,Broker,221,934934.4999999999,934934.4999999999,BuySell,221,,,BuySell,10,,,DataTrades,221,,
222,000012.XSHE,222,2018-11-29 23:59:59.999989,122.62,124.05,119.76,119.76,244803.0,0.0,,10,2018-10-31 23:59:59.999989,138.62,139.19,109.75,119.76,4885898.0,0.0,PivotMultiTF,222,737027.9999999999,LinesCoupler_6,222,122.89999999999999,106.60999999999999,93.46,136.04999999999998,152.33999999999997,Broker,222,934934.4999999999,934934.4999999999,BuySell,222,,,BuySell,10,,,DataTrades,222,,
223,000012.XSHE,223,2018-11-30 23:59:59.999989,119.76,120.62,117.47,120.04,195516.0,0.0,,10,2018-10-31 23:59:59.999989,138.62,139.19,109.75,119.76,4885898.0,0.0,PivotMultiTF,223,737028.9999999999,LinesCoupler_6,223,122.89999999999999,106.60999999999999,93.46,136.04999999999998,152.33999999999997,Broker,223,934934.4999999999,934934.4999999999,BuySell,223,,,BuySell,10,,,DataTrades,223,,
224,000012.XSHE,224,2018-12-03 23:59:59.999989,122.9,124.9,122.05,124.33,511742.0,0.0,,11,2018-11-30 23:59:59.999989,120.33,133.19,117.47,120.04,8711772.0,0.0,PivotMultiTF,224,737031.9999999999,LinesCoupler_6,224,122.89999999999999,106.60999999999999,93.46,136.04999999999998,152.33999999999997,Broker,224,934934.4999999999,934934.4999999999,BuySell,224,,,BuySell,11,,,DataTrades,224,,
225,000012.XSHE,225,2018-12-04 23:59:59.999989,124.33,124.9,122.9,124.05,282466.0,0.0,,11,2018-11-30 23:59:59.999989,120.33,133.19,117.47,120.04,8711772.0,0.0,PivotMultiTF,225,737032.9999999999,LinesCoupler_6,225,123.56666666666666,113.94333333333333,107.84666666666666,129.66333333333333,139.28666666666666,Broker,225,934934.4999999999,934934.4999999999,BuySell,225,,,BuySell,11,,,DataTrades,225,,
226,000012.XSHE,226,2018-12-05 23:59:59.999989,122.33,124.05,121.47,122.05,214355.0,0.0,,11,2018-11-30 23:59:59.999989,120.33,133.19,117.47,120.04,8711772.0,0.0,PivotMultiTF,226,737033.9999999999,LinesCoupler_6,226,123.56666666666666,113.94333333333333,107.84666666666666,129.66333333333333,139.28666666666666,Broker,226,934934.4999999999,934934.4999999999,BuySell,226,,,BuySell,11,,,DataTrades,226,,
227,000012.XSHE,227,2018-12-06 23:59:59.999989,121.76,121.76,119.76,119.76,236151.0,0.0,,11,2018-11-30 23:59:59.999989,120.33,133.19,117.47,120.04,8711772.0,0.0,PivotMultiTF,227,737034.9999999999,LinesCoupler_6,227,123.56666666666666,113.94333333333333,107.84666666666666,129.66333333333333,139.28666666666666,Broker,227,934934.4999999999,934934.4999999999,BuySell,227,,,BuySell,11,,,DataTrades,227,,
228,000012.XSHE,228,2018-12-07 23:59:59.999989,119.76,120.9,119.47,120.33,130582.0,0.0,,11,2018-11-30 23:59:59.999989,120.33,133.19,117.47,120.04,8711772.0,0.0,PivotMultiTF,228,737035.9999999999,LinesCoupler_6,228,123.56666666666666,113.94333333333333,107.84666666666666,129.66333333333333,139.28666666666666,Broker,228,934934.4999999999,934934.4999999999,BuySell,228,,,BuySell,11,,,DataTrades,228,,
229,000012.XSHE,229,2018-12-10 23:59:59.999989,120.04,120.04,118.62,119.47,189998.0,0.0,,11,2018-11-30 23:59:59.999989,120.33,133.19,117.47,120.04,8711772.0,0.0,PivotMultiTF,229,737038.9999999999,LinesCoupler_6,229,123.56666666666666,113.94333333333333,107.84666666666666,129.66333333333333,139.28666666666666,Broker,229,934934.4999999999,934934.4999999999,BuySell,229,,,BuySell,11,,,DataTrades,229,,
230,000012.XSHE,230,2018-12-11 23:59:59.999989,120.04,120.33,119.19,120.33,109608.0,0.0,,11,2018-11-30 23:59:59.999989,120.33,133.19,117.47,120.04,8711772.0,0.0,PivotMultiTF,230,737039.9999999999,LinesCoupler_6,230,123.56666666666666,113.94333333333333,107.84666666666666,129.66333333333333,139.28666666666666,Broker,230,934934.4999999999,934934.4999999999,BuySell,230,,,BuySell,11,,,DataTrades,230,,
231,000012.XSHE,231,2018-12-12 23:59:59.999989,120.62,121.19,119.76,120.04,121289.0,0.0,,11,2018-11-30 23:59:59.999989,120.33,133.19,117.47,120.04,8711772.0,0.0,PivotMultiTF,231,737040.9999999999,LinesCoupler_6,231,123.56666666666666,113.94333333333333,107.84666666666666,129.66333333333333,139.28666666666666,Broker,231,934934.4999999999,934934.4999999999,BuySell,231,,,BuySell,11,,,DataTrades,231,,
232,000012.XSHE,232,2018-12-13 23:59:59.999989,120.62,122.05,119.76,121.47,171871.0,0.0,,11,2018-11-30 23:59:59.999989,120.33,133.19,117.47,120.04,8711772.0,0.0,PivotMultiTF,232,737041.9999999999,LinesCoupler_6,232,123.56666666666666,113.94333333333333,107.84666666666666,129.66333333333333,139.28666666666666,Broker,232,934934.4999999999,934934.4999999999,BuySell,232,,,BuySell,11,,,DataTrades,232,,
233,000012.XSHE,233,2018-12-14 23:59:59.999989,120.9,121.47,118.9,118.9,192670.0,0.0,,11,2018-11-30 23:59:59.999989,120.33,133.19,117.47,120.04,8711772.0,0.0,PivotMultiTF,233,737042.9999999999,LinesCoupler_6,233,123.56666666666666,113.94333333333333,107.84666666666666,129.66333333333333,139.28666666666666,Broker,233,934934.4999999999,934934.4999999999,BuySell,233,,,BuySell,11,,,DataTrades,233,,
234,000012.XSHE,234,2018-12-17 23:59:59.999989,118.9,120.04,118.33,119.19,132490.0,0.0,,11,2018-11-30 23:59:59.999989,120.33,133.19,117.47,120.04,8711772.0,0.0,PivotMultiTF,234,737045.9999999999,LinesCoupler_6,234,123.56666666666666,113.94333333333333,107.84666666666666,129.66333333333333,139.28666666666666,Broker,234,934934.4999999999,934934.4999999999,BuySell,234,,,BuySell,11,,,DataTrades,234,,
235,000012.XSHE,235,2018-12-18 23:59:59.999989,119.19,119.76,117.19,118.9,187459.0,0.0,,11,2018-11-30 23:59:59.999989,120.33,133.19,117.47,120.04,8711772.0,0.0,PivotMultiTF,235,737046.9999999999,LinesCoupler_6,235,123.56666666666666,113.94333333333333,107.84666666666666,129.66333333333333,139.28666666666666,Broker,235,934934.4999999999,934934.4999999999,BuySell,235,,,BuySell,11,,,DataTrades,235,,
236,000012.XSHE,236,2018-12-19 23:59:59.999989,118.62,120.04,117.76,118.62,151508.0,0.0,,11,2018-11-30 23:59:59.999989,120.33,133.19,117.47,120.04,8711772.0,0.0,PivotMultiTF,236,737047.9999999999,LinesCoupler_6,236,123.56666666666666,113.94333333333333,107.84666666666666,129.66333333333333,139.28666666666666,Broker,236,934934.4999999999,934934.4999999999,BuySell,236,,,BuySell,11,,,DataTrades,236,,
237,000012.XSHE,237,2018-12-20 23:59:59.999989,118.9,119.47,118.04,118.33,133965.0,0.0,,11,2018-11-30 23:59:59.999989,120.33,133.19,117.47,120.04,8711772.0,0.0,PivotMultiTF,237,737048.9999999999,LinesCoupler_6,237,123.56666666666666,113.94333333333333,107.84666666666666,129.66333333333333,139.28666666666666,Broker,237,934934.4999999999,934934.4999999999,BuySell,237,,,BuySell,11,,,DataTrades,237,,
238,000012.XSHE,238,2018-12-21 23:59:59.999989,118.04,118.04,116.04,116.61,230874.0,0.0,,11,2018-11-30 23:59:59.999989,120.33,133.19,117.47,120.04,8711772.0,0.0,PivotMultiTF,238,737049.9999999999,LinesCoupler_6,238,123.56666666666666,113.94333333333333,107.84666666666666,129.66333333333333,139.28666666666666,Broker,238,934934.4999999999,934934.4999999999,BuySell,238,,,BuySell,11,,,DataTrades,238,,
239,000012.XSHE,239,2018-12-24 23:59:59.999989,116.04,117.76,116.04,117.19,142438.0,0.0,,11,2018-11-30 23:59:59.999989,120.33,133.19,117.47,120.04,8711772.0,0.0,PivotMultiTF,239,737052.9999999999,LinesCoupler_6,239,123.56666666666666,113.94333333333333,107.84666666666666,129.66333333333333,139.28666666666666,Broker,239,934934.4999999999,934934.4999999999,BuySell,239,,,BuySell,11,,,DataTrades,239,,
240,000012.XSHE,240,2018-12-25 23:59:59.999989,116.33,116.33,112.9,115.47,242489.0,0.0,,11,2018-11-30 23:59:59.999989,120.33,133.19,117.47,120.04,8711772.0,0.0,PivotMultiTF,240,737053.9999999999,LinesCoupler_6,240,123.56666666666666,113.94333333333333,107.84666666666666,129.66333333333333,139.28666666666666,Broker,240,934934.4999999999,934934.4999999999,BuySell,240,,,BuySell,11,,,DataTrades,240,,
241,000012.XSHE,241,2018-12-26 23:59:59.999989,115.47,116.04,114.33,115.47,132174.0,0.0,,11,2018-11-30 23:59:59.999989,120.33,133.19,117.47,120.04,8711772.0,0.0,PivotMultiTF,241,737054.9999999999,LinesCoupler_6,241,123.56666666666666,113.94333333333333,107.84666666666666,129.66333333333333,139.28666666666666,Broker,241,934934.4999999999,934934.4999999999,BuySell,241,,,BuySell,11,,,DataTrades,241,,
242,000012.XSHE,242,2018-12-27 23:59:59.999989,117.19,117.76,113.76,113.76,176559.0,0.0,,11,2018-11-30 23:59:59.999989,120.33,133.19,117.47,120.04,8711772.0,0.0,PivotMultiTF,242,737055.9999999999,LinesCoupler_6,242,123.56666666666666,113.94333333333333,107.84666666666666,129.66333333333333,139.28666666666666,Broker,242,934934.4999999999,934934.4999999999,BuySell,242,,,BuySell,11,,,DataTrades,242,,
243,000012.XSHE,243,2018-12-28 23:59:59.999989,113.18,114.9,113.18,114.04,112669.0,0.0,,11,2018-11-30 23:59:59.999989,120.33,133.19,117.47,120.04,8711772.0,0.0,PivotMultiTF,243,737056.9999999999,LinesCoupler_6,243,123.56666666666666,113.94333333333333,107.84666666666666,129.66333333333333,139.28666666666666,Broker,243,934934.4999999999,934934.4999999999,BuySell,243,,,BuySell,11,,,DataTrades,243,,
244,000012.XSHE,244,2019-01-02 23:59:59.999989,114.04,115.47,113.76,113.76,124757.0,0.0,,12,2018-12-28 23:59:59.999989,122.9,124.9,112.9,114.04,3803357.0,0.0,PivotMultiTF,244,737061.9999999999,LinesCoupler_6,244,123.56666666666666,113.94333333333333,107.84666666666666,129.66333333333333,139.28666666666666,Broker,244,934934.4999999999,934934.4999999999,BuySell,244,,,BuySell,12,,,DataTrades,244,,
245,000012.XSHE,245,2019-01-03 23:59:59.999989,114.33,115.47,113.76,114.61,151915.0,0.0,,12,2018-12-28 23:59:59.999989,122.9,124.9,112.9,114.04,3803357.0,0.0,PivotMultiTF,245,737062.9999999999,LinesCoupler_6,245,117.28000000000002,109.66000000000003,105.28000000000002,121.66000000000003,129.28000000000003,Broker,245,934934.4999999999,934934.4999999999,BuySell,245,,,BuySell,12,,,DataTrades,245,,
246,000012.XSHE,246,2019-01-04 23:59:59.999989,114.61,117.47,114.04,117.19,209066.0,0.0,,12,2018-12-28 23:59:59.999989,122.9,124.9,112.9,114.04,3803357.0,0.0,PivotMultiTF,246,737063.9999999999,LinesCoupler_6,246,117.28000000000002,109.66000000000003,105.28000000000002,121.66000000000003,129.28000000000003,Broker,246,934934.4999999999,934934.4999999999,BuySell,246,,,BuySell,12,,,DataTrades,246,,
247,000012.XSHE,247,2019-01-07 23:59:59.999989,117.19,118.62,117.19,118.04,247084.0,0.0,,12,2018-12-28 23:59:59.999989,122.9,124.9,112.9,114.04,3803357.0,0.0,PivotMultiTF,247,737066.9999999999,LinesCoupler_6,247,117.28000000000002,109.66000000000003,105.28000000000002,121.66000000000003,129.28000000000003,Broker,247,934934.4999999999,934934.4999999999,BuySell,247,,,BuySell,12,,,DataTrades,247,,
248,000012.XSHE,248,2019-01-08 23:59:59.999989,117.76,118.9,117.47,118.04,168302.0,0.0,,12,2018-12-28 23:59:59.999989,122.9,124.9,112.9,114.04,3803357.0,0.0,PivotMultiTF,248,737067.9999999999,LinesCoupler_6,248,117.28000000000002,109.66000000000003,105.28000000000002,121.66000000000003,129.28000000000003,Broker,248,934934.4999999999,934934.4999999999,BuySell,248,,,BuySell,12,,,DataTrades,248,,
249,000012.XSHE,249,2019-01-09 23:59:59.999989,118.62,120.04,117.76,118.04,277027.0,0.0,,12,2018-12-28 23:59:59.999989,122.9,124.9,112.9,114.04,3803357.0,0.0,PivotMultiTF,249,737068.9999999999,LinesCoupler_6,249,117.28000000000002,109.66000000000003,105.28000000000002,121.66000000000003,129.28000000000003,Broker,249,934934.4999999999,934934.4999999999,BuySell,249,,,BuySell,12,,,DataTrades,249,,
250,000012.XSHE,250,2019-01-10 23:59:59.999989,117.76,120.04,117.76,118.62,230190.0,0.0,,12,2018-12-28 23:59:59.999989,122.9,124.9,112.9,114.04,3803357.0,0.0,PivotMultiTF,250,737069.9999999999,LinesCoupler_6,250,117.28000000000002,109.66000000000003,105.28000000000002,121.66000000000003,129.28000000000003,Broker,250,934934.4999999999,934934.4999999999,BuySell,250,,,BuySell,12,,,DataTrades,250,,
251,000012.XSHE,251,2019-01-11 23:59:59.999989,118.62,119.47,117.76,119.19,216620.0,0.0,,12,2018-12-28 23:59:59.999989,122.9,124.9,112.9,114.04,3803357.0,0.0,PivotMultiTF,251,737070.9999999999,LinesCoupler_6,251,117.28000000000002,109.66000000000003,105.28000000000002,121.66000000000003,129.28000000000003,Broker,251,934934.4999999999,934934.4999999999,BuySell,251,,,BuySell,12,,,DataTrades,251,,
252,000012.XSHE,252,2019-01-14 23:59:59.999989,119.47,120.04,118.04,118.62,189005.0,0.0,,12,2018-12-28 23:59:59.999989,122.9,124.9,112.9,114.04,3803357.0,0.0,PivotMultiTF,252,737073.9999999999,LinesCoupler_6,252,117.28000000000002,109.66000000000003,105.28000000000002,121.66000000000003,129.28000000000003,Broker,252,934934.4999999999,934934.4999999999,BuySell,252,,,BuySell,12,,,DataTrades,252,,
253,000012.XSHE,253,2019-01-15 23:59:59.999989,118.9,120.04,118.04,119.76,267278.0,0.0,,12,2018-12-28 23:59:59.999989,122.9,124.9,112.9,114.04,3803357.0,0.0,PivotMultiTF,253,737074.9999999999,LinesCoupler_6,253,117.28000000000002,109.66000000000003,105.28000000000002,121.66000000000003,129.28000000000003,Broker,253,934934.4999999999,934934.4999999999,BuySell,253,,,BuySell,12,,,DataTrades,253,,
254,000012.XSHE,254,2019-01-16 23:59:59.999989,119.47,120.62,118.9,119.47,164450.0,0.0,,12,2018-12-28 23:59:59.999989,122.9,124.9,112.9,114.04,3803357.0,0.0,PivotMultiTF,254,737075.9999999999,LinesCoupler_6,254,117.28000000000002,109.66000000000003,105.28000000000002,121.66000000000003,129.28000000000003,Broker,254,934934.4999999999,934934.4999999999,BuySell,254,,,BuySell,12,,,DataTrades,254,,
255,000012.XSHE,255,2019-01-17 23:59:59.999989,119.76,119.76,118.33,118.62,224494.0,0.0,,12,2018-12-28 23:59:59.999989,122.9,124.9,112.9,114.04,3803357.0,0.0,PivotMultiTF,255,737076.9999999999,LinesCoupler_6,255,117.28000000000002,109.66000000000003,105.28000000000002,121.66000000000003,129.28000000000003,Broker,255,934934.4999999999,934934.4999999999,BuySell,255,,,BuySell,12,,,DataTrades,255,,
256,000012.XSHE,256,2019-01-18 23:59:59.999989,118.9,120.33,118.9,120.33,284133.0,0.0,,12,2018-12-28 23:59:59.999989,122.9,124.9,112.9,114.04,3803357.0,0.0,PivotMultiTF,256,737077.9999999999,LinesCoupler_6,256,117.28000000000002,109.66000000000003,105.28000000000002,121.66000000000003,129.28000000000003,Broker,256,934934.4999999999,934934.4999999999,BuySell,256,,,BuySell,12,,,DataTrades,256,,
257,000012.XSHE,257,2019-01-21 23:59:59.999989,121.19,121.47,119.47,119.76,214527.0,0.0,,12,2018-12-28 23:59:59.999989,122.9,124.9,112.9,114.04,3803357.0,0.0,PivotMultiTF,257,737080.9999999999,LinesCoupler_6,257,117.28000000000002,109.66000000000003,105.28000000000002,121.66000000000003,129.28000000000003,Broker,257,934934.4999999999,934934.4999999999,BuySell,257,,,BuySell,12,,,DataTrades,257,,
258,000012.XSHE,258,2019-01-22 23:59:59.999989,119.47,120.04,117.19,117.76,209081.0,0.0,,12,2018-12-28 23:59:59.999989,122.9,124.9,112.9,114.04,3803357.0,0.0,PivotMultiTF,258,737081.9999999999,LinesCoupler_6,258,117.28000000000002,109.66000000000003,105.28000000000002,121.66000000000003,129.28000000000003,Broker,258,934934.4999999999,934934.4999999999,BuySell,258,,,BuySell,12,,,DataTrades,258,,
259,000012.XSHE,259,2019-01-23 23:59:59.999989,117.47,118.62,117.19,117.76,160162.0,0.0,,12,2018-12-28 23:59:59.999989,122.9,124.9,112.9,114.04,3803357.0,0.0,PivotMultiTF,259,737082.9999999999,LinesCoupler_6,259,117.28000000000002,109.66000000000003,105.28000000000002,121.66000000000003,129.28000000000003,Broker,259,934934.4999999999,934934.4999999999,BuySell,259,,,BuySell,12,,,DataTrades,259,,
260,000012.XSHE,260,2019-01-24 23:59:59.999989,117.47,118.62,116.04,118.33,225631.0,0.0,,12,2018-12-28 23:59:59.999989,122.9,124.9,112.9,114.04,3803357.0,0.0,PivotMultiTF,260,737083.9999999999,LinesCoupler_6,260,117.28000000000002,109.66000000000003,105.28000000000002,121.66000000000003,129.28000000000003,Broker,260,934934.4999999999,934934.4999999999,BuySell,260,,,BuySell,12,,,DataTrades,260,,
261,000012.XSHE,261,2019-01-25 23:59:59.999989,118.04,119.19,117.76,118.33,162540.0,0.0,,12,2018-12-28 23:59:59.999989,122.9,124.9,112.9,114.04,3803357.0,0.0,PivotMultiTF,261,737084.9999999999,LinesCoupler_6,261,117.28000000000002,109.66000000000003,105.28000000000002,121.66000000000003,129.28000000000003,Broker,261,934934.4999999999,934934.4999999999,BuySell,261,,,BuySell,12,,,DataTrades,261,,
262,000012.XSHE,262,2019-01-28 23:59:59.999989,118.9,120.04,117.76,118.04,234478.0,0.0,,12,2018-12-28 23:59:59.999989,122.9,124.9,112.9,114.04,3803357.0,0.0,PivotMultiTF,262,737087.9999999999,LinesCoupler_6,262,117.28000000000002,109.66000000000003,105.28000000000002,121.66000000000003,129.28000000000003,Broker,262,934934.4999999999,934934.4999999999,BuySell,262,,,BuySell,12,,,DataTrades,262,,
